age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier
29.0,50.65233340528005,87.0,0.0,0.0,1.0
22.0,38.68326795305902,92.0,2.0,2.0,1.0
22.0,52.64245159066756,28.0,0.0,3.0,3.0
39.0,67.37280731926597,60.0,0.0,5.0,1.0
30.0,50.834719145773015,5.0,2.0,3.0,1.0
33.0,31.112222774753207,18.0,1.0,2.0,2.0
43.0,48.441205303974286,94.0,0.0,7.0,3.0
68.0,37.73470881032857,88.0,0.0,4.0,3.0
26.0,29.031101812660395,37.0,2.0,2.0,1.0
65.0,50.58046727317807,80.0,0.0,3.0,3.0
49.0,36.43071124400061,93.0,2.0,3.0,3.0
36.0,45.037925105669835,94.0,0.0,2.0,1.0
53.0,56.334123334885284,25.0,0.0,8.0,3.0
45.0,54.81102381546881,38.0,2.0,3.0,3.0
32.0,68.07478368864504,103.0,2.0,7.0,3.0
26.0,24.189595672305693,1.0,0.0,8.0,1.0
33.0,46.93326043954181,40.0,2.0,6.0,3.0
23.0,65.17876164134327,103.0,0.0,2.0,2.0
25.0,24.807690065109963,55.0,2.0,0.0,2.0
50.0,47.43986182066946,103.0,1.0,8.0,1.0
49.0,53.01046753617456,95.0,1.0,3.0,1.0
63.0,33.550278186551765,39.0,1.0,2.0,2.0
53.0,39.85988725042274,95.0,1.0,6.0,3.0
59.0,32.16088724507213,97.0,0.0,9.0,1.0
65.0,54.18452628381774,76.0,0.0,8.0,1.0
53.0,12.505385715422875,25.0,1.0,6.0,3.0
51.0,38.51943723352738,119.0,1.0,8.0,1.0
19.0,39.20338153521603,23.0,1.0,6.0,3.0
30.0,63.61415300860331,43.0,2.0,7.0,1.0
60.0,26.571169494727094,48.0,0.0,7.0,2.0
27.0,69.44778700807773,92.0,1.0,7.0,2.0
55.0,61.2076866085315,97.0,1.0,1.0,1.0
24.0,65.67614085138297,38.0,0.0,1.0,3.0
64.0,43.59711977631353,90.0,1.0,1.0,2.0
69.0,43.70157299114087,24.0,1.0,6.0,2.0
68.0,38.19607084123842,5.0,0.0,7.0,1.0
20.0,58.71078388949471,108.0,0.0,9.0,2.0
44.0,44.7254139591262,60.0,2.0,0.0,3.0
31.0,37.88630333274523,17.0,0.0,7.0,3.0
47.0,44.68808954279832,109.0,1.0,7.0,2.0
51.0,55.56701462243697,37.0,0.0,4.0,1.0
40.0,31.0482658976439,15.0,0.0,2.0,3.0
65.0,35.7314516335824,66.0,1.0,0.0,3.0
34.0,70.24870823903751,98.0,0.0,3.0,3.0
32.0,36.39773581397789,20.0,2.0,6.0,2.0
62.0,71.71241283342928,30.0,0.0,6.0,3.0
61.0,42.09262433731411,16.0,0.0,4.0,3.0
24.0,29.66545982404622,44.0,1.0,5.0,2.0
69.0,70.55447404046359,59.0,2.0,8.0,2.0
69.0,76.17924842654483,4.0,2.0,6.0,2.0
20.0,41.28837154971613,31.0,0.0,1.0,1.0
26.0,66.39086498046134,26.0,2.0,1.0,1.0
20.0,51.54659020221128,119.0,1.0,1.0,2.0
65.0,52.36592020694125,41.0,0.0,1.0,1.0
69.0,54.70759262784556,76.0,2.0,4.0,3.0
52.0,50.30299010507523,2.0,1.0,9.0,1.0
57.0,51.535424169385784,8.0,1.0,4.0,1.0
25.0,50.09110351821033,78.0,1.0,7.0,3.0
43.0,41.35973845395916,24.0,0.0,4.0,2.0
32.0,39.382977828647846,107.0,1.0,7.0,3.0
22.0,32.76172775783132,40.0,1.0,5.0,3.0
30.0,21.72052147204479,105.0,0.0,9.0,3.0
32.0,48.62983728113032,25.0,0.0,3.0,2.0
56.0,37.35688989315245,62.0,1.0,9.0,1.0
29.0,25.4349399188695,58.0,0.0,3.0,3.0
52.0,37.66677275959904,71.0,2.0,2.0,3.0
25.0,42.031231509808464,32.0,0.0,8.0,1.0
27.0,41.756701798442954,117.0,1.0,4.0,1.0
51.0,70.89063128124128,87.0,0.0,7.0,3.0
25.0,41.072207076151436,46.0,0.0,3.0,3.0
39.0,71.68410531170738,103.0,1.0,2.0,3.0
67.0,38.732894264202756,26.0,1.0,5.0,1.0
29.0,57.232621663270535,42.0,0.0,5.0,3.0
39.0,34.99130395888569,7.0,2.0,5.0,2.0
44.0,75.73364445731515,56.0,2.0,1.0,1.0
35.0,68.38312894309483,47.0,1.0,5.0,2.0
36.0,61.22973704018837,50.0,2.0,4.0,1.0
22.0,79.66338457354104,45.0,0.0,4.0,3.0
33.0,63.05103708723515,68.0,1.0,2.0,1.0
66.0,56.577660031036345,44.0,0.0,4.0,1.0
58.0,29.67287025798145,25.0,2.0,9.0,3.0
27.0,14.65707239275919,52.0,2.0,0.0,1.0
36.0,30.583601500535245,18.0,2.0,0.0,3.0
61.0,24.703362531235577,7.0,1.0,6.0,3.0
18.0,38.001067379627585,22.0,2.0,9.0,1.0
39.0,66.41425848737194,4.0,1.0,6.0,2.0
34.0,34.00007850066753,29.0,1.0,8.0,3.0
52.0,43.06348018533195,88.0,1.0,8.0,3.0
56.0,50.85295383282808,118.0,1.0,6.0,3.0
69.0,51.38255122376021,40.0,1.0,9.0,3.0
26.0,41.09817615310847,52.0,1.0,8.0,2.0
22.0,67.8260833015323,114.0,2.0,9.0,3.0
26.0,50.36587429452391,60.0,1.0,8.0,2.0
68.0,52.56186491277719,102.0,0.0,2.0,2.0
28.0,87.1339612549938,41.0,0.0,3.0,3.0
31.0,76.0554256389407,76.0,0.0,0.0,1.0
63.0,50.286683889525314,73.0,2.0,1.0,2.0
57.0,58.19728473596139,15.0,1.0,7.0,1.0
41.0,36.17115188127032,77.0,2.0,8.0,3.0
37.0,18.66521908935079,57.0,2.0,8.0,1.0
50.0,60.224230503538905,94.0,1.0,8.0,1.0
21.0,34.1415114898645,99.0,2.0,0.0,3.0
33.0,58.46565760415057,35.0,1.0,7.0,1.0
42.0,82.21567045441061,90.0,1.0,4.0,3.0
18.0,21.85910374374328,19.0,1.0,2.0,1.0
68.0,15.812697244314421,21.0,0.0,5.0,2.0
41.0,36.2233459650117,85.0,1.0,3.0,3.0
20.0,62.15208611403207,13.0,1.0,0.0,1.0
49.0,68.75454943873737,21.0,2.0,2.0,2.0
51.0,62.13027778080918,88.0,0.0,1.0,2.0
66.0,54.317792370398294,26.0,2.0,0.0,1.0
42.0,50.25268321685746,108.0,2.0,9.0,1.0
60.0,51.855519674738055,56.0,0.0,8.0,1.0
20.0,67.75958790630939,31.0,2.0,2.0,2.0
24.0,40.337260097754786,30.0,2.0,0.0,3.0
59.0,50.62467442276324,24.0,1.0,2.0,1.0
52.0,32.68118374158762,96.0,0.0,0.0,2.0
46.0,55.38807876391104,30.0,0.0,0.0,1.0
57.0,50.27313838214365,26.0,0.0,8.0,2.0
42.0,88.7962743522969,102.0,2.0,0.0,1.0
45.0,27.832223019717066,82.0,2.0,4.0,1.0
41.0,64.0617559224107,105.0,0.0,4.0,1.0
22.0,42.31534880613218,54.0,2.0,0.0,1.0
44.0,62.366241294842546,113.0,0.0,8.0,1.0
27.0,61.23274013168936,76.0,2.0,4.0,3.0
29.0,45.659171649564804,21.0,0.0,1.0,2.0
35.0,34.52692667065685,23.0,0.0,6.0,1.0
55.0,34.15160597215912,28.0,2.0,8.0,1.0
25.0,51.57713300931015,81.0,0.0,3.0,1.0
67.0,39.15566300786417,79.0,0.0,4.0,2.0
55.0,46.546755979797254,23.0,1.0,8.0,2.0
47.0,31.37872126460864,59.0,0.0,1.0,3.0
26.0,57.618273521938015,53.0,0.0,4.0,2.0
65.0,36.61044099477568,53.0,1.0,5.0,1.0
60.0,43.75283784229403,34.0,0.0,2.0,2.0
42.0,69.73783267941414,92.0,0.0,9.0,1.0
47.0,52.224298244435204,68.0,1.0,8.0,3.0
19.0,61.33330781908522,105.0,2.0,9.0,3.0
34.0,35.67100018450417,12.0,0.0,7.0,3.0
62.0,54.15384187266992,2.0,2.0,3.0,3.0
24.0,56.46818242988084,25.0,0.0,4.0,1.0
39.0,35.516340259818556,88.0,0.0,7.0,2.0
27.0,50.91502441502348,95.0,2.0,9.0,1.0
43.0,43.68731105409754,68.0,1.0,9.0,3.0
30.0,54.0805205744551,44.0,1.0,0.0,1.0
59.0,30.15382164544997,34.0,0.0,7.0,3.0
45.0,34.2570798577904,6.0,1.0,5.0,2.0
53.0,29.10342745411622,95.0,0.0,6.0,2.0
28.0,32.74341173018604,39.0,0.0,3.0,3.0
26.0,40.61593707232608,50.0,2.0,5.0,2.0
33.0,57.69473660404216,24.0,2.0,9.0,2.0
34.0,51.38152711777188,89.0,1.0,9.0,2.0
22.0,51.33365535294926,5.0,2.0,3.0,2.0
22.0,35.356957639312306,54.0,0.0,9.0,1.0
55.0,49.66263009121908,54.0,1.0,9.0,2.0
48.0,68.84802762400975,10.0,2.0,1.0,1.0
19.0,54.42860327442998,82.0,1.0,0.0,3.0
44.0,62.161491941968194,93.0,1.0,3.0,1.0
63.0,42.41943560157405,75.0,0.0,6.0,2.0
60.0,42.80994276065825,113.0,1.0,7.0,1.0
36.0,57.82143021647941,94.0,0.0,2.0,3.0
60.0,35.925279549107174,107.0,0.0,2.0,1.0
42.0,48.189737884826776,69.0,1.0,4.0,1.0
69.0,52.80416221007241,6.0,2.0,9.0,2.0
55.0,44.14370930041331,78.0,2.0,9.0,1.0
30.0,37.32751395886672,16.0,1.0,6.0,3.0
46.0,40.24653787419364,60.0,0.0,3.0,2.0
36.0,29.332632969973904,14.0,0.0,6.0,2.0
52.0,54.160549617084925,33.0,1.0,1.0,1.0
42.0,62.51597540966793,101.0,1.0,0.0,1.0
65.0,42.42520048360535,69.0,2.0,5.0,1.0
26.0,91.06351939947541,40.0,0.0,3.0,2.0
52.0,38.62236995383145,78.0,0.0,6.0,1.0
68.0,38.87478558955723,40.0,1.0,0.0,2.0
32.0,61.54571672684588,9.0,0.0,0.0,3.0
39.0,59.31423270837739,91.0,1.0,4.0,2.0
30.0,60.04854515399894,116.0,0.0,0.0,2.0
66.0,66.07042534400823,67.0,2.0,1.0,2.0
47.0,36.023221630270086,74.0,0.0,2.0,3.0
38.0,55.59452258187582,48.0,1.0,0.0,2.0
42.0,29.01070678689696,75.0,1.0,7.0,1.0
42.0,65.98367045666573,98.0,0.0,1.0,1.0
57.0,64.93306752392175,65.0,2.0,1.0,2.0
39.0,65.65163159812718,10.0,2.0,7.0,1.0
63.0,49.20934176836671,117.0,2.0,6.0,1.0
58.0,65.40729839750385,6.0,1.0,2.0,3.0
20.0,52.51798807327274,72.0,1.0,4.0,1.0
26.0,70.74732678689966,62.0,2.0,2.0,3.0
41.0,45.367877056592775,31.0,0.0,4.0,1.0
61.0,45.15582460414605,6.0,0.0,8.0,2.0
64.0,56.41464624281708,95.0,0.0,2.0,2.0
49.0,31.069233945649657,34.0,0.0,2.0,3.0
34.0,46.45059217013187,104.0,1.0,0.0,3.0
58.0,49.236067113137466,117.0,2.0,4.0,3.0
41.0,29.95142754232128,93.0,2.0,2.0,3.0
25.0,51.48240075217836,67.0,0.0,2.0,2.0
23.0,57.42057164778638,62.0,2.0,3.0,1.0
26.0,62.54518580454271,86.0,1.0,1.0,2.0
32.0,27.530445186621833,12.0,0.0,1.0,3.0
41.0,65.19851351619062,38.0,2.0,7.0,1.0
67.0,18.851886860500496,83.0,1.0,2.0,2.0
28.0,36.39813032853229,7.0,2.0,3.0,1.0
48.0,80.62457324950329,64.0,1.0,1.0,2.0
63.0,52.30915171372497,87.0,2.0,4.0,1.0
62.0,34.32107853102288,119.0,2.0,8.0,3.0
62.0,29.56439327109734,119.0,1.0,8.0,1.0
30.0,31.004905958486965,77.0,2.0,7.0,3.0
47.0,35.79244738445165,4.0,0.0,8.0,2.0
42.0,64.6146434136318,21.0,2.0,8.0,2.0
65.0,58.2185584062495,78.0,2.0,8.0,1.0
29.0,66.0112428208463,36.0,1.0,9.0,1.0
38.0,34.12310552397642,114.0,0.0,1.0,3.0
41.0,20.10432657591179,7.0,2.0,2.0,1.0
43.0,59.58536114079159,77.0,2.0,3.0,1.0
67.0,49.03906134289611,35.0,2.0,0.0,1.0
29.0,38.05869441147367,49.0,2.0,5.0,1.0
54.0,64.93538670525348,97.0,1.0,1.0,1.0
66.0,69.47915029671285,11.0,2.0,3.0,1.0
38.0,75.85600478220371,115.0,1.0,4.0,1.0
40.0,34.53310208559066,103.0,0.0,3.0,3.0
18.0,68.43892800358654,89.0,1.0,5.0,3.0
62.0,55.84470787220373,110.0,0.0,9.0,1.0
27.0,40.66030368030114,103.0,0.0,9.0,2.0
52.0,68.14567722232017,24.0,0.0,5.0,2.0
55.0,36.72498169354728,22.0,2.0,8.0,1.0
65.0,40.58370738257528,43.0,1.0,8.0,1.0
45.0,63.549930558430184,51.0,0.0,0.0,1.0
18.0,40.77079201050681,112.0,1.0,9.0,3.0
68.0,56.0951334706028,49.0,0.0,7.0,1.0
25.0,42.519886988934,110.0,0.0,4.0,3.0
58.0,52.60632507664595,22.0,0.0,0.0,2.0
40.0,53.69527223565776,79.0,2.0,4.0,3.0
37.0,35.62159273030758,18.0,1.0,5.0,3.0
49.0,53.11212097451005,44.0,2.0,6.0,2.0
40.0,42.111461467054156,109.0,1.0,2.0,3.0
24.0,35.655419023432536,32.0,0.0,8.0,3.0
28.0,33.2916262627821,58.0,1.0,2.0,1.0
25.0,33.45965973799227,56.0,1.0,0.0,2.0
60.0,40.90092161212587,100.0,1.0,2.0,3.0
31.0,58.613028291376544,74.0,2.0,6.0,1.0
31.0,29.542619132227,9.0,0.0,9.0,2.0
53.0,51.25266399752015,63.0,1.0,0.0,2.0
69.0,55.62136552128155,108.0,1.0,3.0,2.0
58.0,65.00761726493984,89.0,1.0,6.0,2.0
57.0,41.82496226494971,4.0,0.0,2.0,3.0
64.0,52.44016170337264,38.0,1.0,6.0,2.0
44.0,32.670418070548955,110.0,1.0,3.0,2.0
37.0,30.468255099331305,100.0,0.0,6.0,2.0
55.0,55.436636819399425,42.0,2.0,8.0,3.0
42.0,81.02928806562217,101.0,1.0,9.0,1.0
65.0,59.90508947769998,103.0,1.0,4.0,3.0
65.0,31.76816814731494,7.0,0.0,2.0,3.0
46.0,33.08184853536649,42.0,1.0,0.0,3.0
31.0,59.238858603135874,118.0,0.0,2.0,2.0
45.0,60.81161697769403,60.0,2.0,3.0,1.0
47.0,50.82134466985072,90.0,0.0,1.0,2.0
32.0,46.840260925337056,20.0,1.0,3.0,1.0
38.0,57.83382175089295,63.0,0.0,4.0,1.0
29.0,34.52920283069882,109.0,0.0,7.0,3.0
67.0,65.41161138001607,111.0,0.0,4.0,3.0
28.0,55.30567435055782,21.0,0.0,1.0,3.0
56.0,37.90330450059031,5.0,2.0,0.0,1.0
23.0,48.73444280865916,30.0,0.0,8.0,1.0
20.0,102.05550245611894,63.0,0.0,3.0,3.0
58.0,45.597387577234414,112.0,1.0,8.0,3.0
32.0,58.44532467357976,59.0,1.0,8.0,3.0
51.0,62.51523716398321,38.0,0.0,0.0,1.0
21.0,52.88465856725227,36.0,0.0,6.0,1.0
51.0,43.97050422703809,38.0,2.0,5.0,3.0
55.0,39.08021764906007,23.0,1.0,1.0,1.0
61.0,47.38028226018372,23.0,2.0,9.0,1.0
56.0,47.85842380860251,58.0,0.0,3.0,2.0
58.0,69.12500816114745,48.0,2.0,4.0,3.0
23.0,74.00186260336744,115.0,2.0,4.0,2.0
39.0,77.16795856107322,6.0,1.0,6.0,3.0
54.0,44.736171777676574,107.0,1.0,9.0,1.0
49.0,65.74349317186353,46.0,1.0,1.0,1.0
45.0,54.18805629211119,87.0,1.0,2.0,1.0
43.0,33.82071481805698,15.0,0.0,1.0,3.0
21.0,27.738900248562356,1.0,1.0,6.0,1.0
27.0,45.15934855893728,100.0,0.0,6.0,1.0
44.0,47.86940546271908,103.0,1.0,8.0,1.0
37.0,36.58740091910411,92.0,0.0,3.0,2.0
53.0,68.54784523872995,74.0,2.0,3.0,1.0
22.0,72.31657456566785,33.0,1.0,5.0,2.0
34.0,47.196855080472645,110.0,1.0,2.0,1.0
67.0,72.95807825637108,24.0,2.0,2.0,1.0
49.0,56.38609711336382,70.0,1.0,8.0,1.0
52.0,20.568095102819868,14.0,0.0,6.0,3.0
40.0,19.530933742050173,118.0,2.0,8.0,1.0
30.0,55.115633656531045,96.0,1.0,1.0,1.0
18.0,47.68585624460199,83.0,1.0,3.0,2.0
48.0,36.020447082620926,70.0,0.0,7.0,1.0
36.0,56.55016302764064,84.0,1.0,8.0,3.0
40.0,82.82902336170196,89.0,0.0,2.0,1.0
51.0,51.06860494173937,84.0,1.0,7.0,3.0
21.0,43.64079279061825,38.0,2.0,7.0,2.0
65.0,39.48882803797255,11.0,0.0,2.0,2.0
65.0,32.229966502569965,63.0,0.0,7.0,3.0
66.0,62.218975131328634,32.0,1.0,5.0,3.0
61.0,43.599496804901456,29.0,0.0,8.0,3.0
51.0,47.93955377161861,30.0,0.0,0.0,3.0
47.0,43.86722664258828,29.0,2.0,8.0,3.0
27.0,74.06501301870482,86.0,0.0,7.0,3.0
23.0,28.69935699880716,11.0,2.0,9.0,1.0
29.0,60.28467953719236,49.0,0.0,7.0,3.0
29.0,63.05386891733876,84.0,2.0,7.0,1.0
66.0,38.92903975378768,105.0,2.0,9.0,2.0
35.0,59.09184400881793,78.0,2.0,6.0,3.0
53.0,47.453409387425225,91.0,2.0,2.0,2.0
52.0,62.21328069951663,64.0,2.0,5.0,1.0
42.0,35.461671800912214,38.0,1.0,9.0,3.0
66.0,54.042394573388584,60.0,0.0,7.0,1.0
58.0,51.088619148298434,68.0,1.0,7.0,3.0
39.0,58.131654501179284,7.0,0.0,3.0,3.0
47.0,14.273614929071925,94.0,0.0,7.0,3.0
61.0,39.22152914373855,74.0,2.0,7.0,3.0
46.0,58.7849847340619,7.0,0.0,0.0,1.0
24.0,76.27014901350707,5.0,1.0,4.0,1.0
65.0,65.7155301840424,68.0,0.0,6.0,2.0
57.0,56.056864916002816,47.0,0.0,7.0,3.0
20.0,37.28683188248472,36.0,1.0,8.0,2.0
38.0,54.47688957888551,15.0,1.0,5.0,2.0
62.0,58.78304415438897,39.0,1.0,9.0,2.0
37.0,76.71294532370547,38.0,2.0,4.0,1.0
26.0,36.72218155974876,36.0,2.0,7.0,2.0
58.0,44.31901055213123,115.0,0.0,5.0,3.0
53.0,80.15746344904454,2.0,0.0,1.0,3.0
31.0,47.02057635578097,15.0,2.0,8.0,3.0
35.0,57.35780745630412,84.0,1.0,8.0,2.0
50.0,34.11083588192857,55.0,1.0,0.0,2.0
68.0,44.86461060725104,98.0,1.0,8.0,2.0
19.0,54.87576625751671,77.0,2.0,4.0,3.0
54.0,44.2925493094218,60.0,1.0,8.0,1.0
48.0,52.72039958913398,25.0,0.0,4.0,2.0
39.0,53.832010270511894,14.0,2.0,9.0,1.0
63.0,51.06456968675569,105.0,1.0,5.0,2.0
26.0,38.756418501589835,112.0,0.0,8.0,1.0
37.0,62.423905045620025,118.0,0.0,6.0,3.0
37.0,52.7193148190836,9.0,1.0,3.0,3.0
64.0,40.015670152151365,49.0,2.0,5.0,2.0
69.0,37.91920865142595,118.0,2.0,7.0,2.0
18.0,34.54396784434624,35.0,1.0,4.0,3.0
47.0,68.07335018507152,86.0,2.0,3.0,1.0
36.0,39.30073637400499,5.0,0.0,6.0,1.0
53.0,36.350793708339424,108.0,1.0,2.0,3.0
31.0,35.16470662191183,101.0,2.0,3.0,2.0
18.0,20.16328505697209,78.0,2.0,6.0,2.0
22.0,83.05627697745123,17.0,2.0,4.0,2.0
27.0,51.333982571694236,69.0,1.0,0.0,3.0
26.0,36.71570571118182,77.0,1.0,5.0,2.0
66.0,44.8393360652279,54.0,0.0,8.0,2.0
31.0,31.150558822314842,47.0,1.0,9.0,1.0
56.0,52.76625681862872,95.0,1.0,2.0,3.0
35.0,47.72871597703111,49.0,2.0,3.0,2.0
59.0,66.70399675629471,74.0,2.0,9.0,3.0
42.0,39.513926797359204,112.0,1.0,1.0,1.0
53.0,55.42180593566496,62.0,2.0,2.0,3.0
48.0,50.278252068633364,23.0,2.0,4.0,3.0
63.0,37.14700664820368,93.0,1.0,5.0,1.0
52.0,55.39488652987431,16.0,1.0,1.0,3.0
44.0,48.7960836739758,81.0,2.0,1.0,2.0
39.0,64.93331265628495,7.0,0.0,5.0,3.0
28.0,56.033341448443295,43.0,0.0,0.0,2.0
27.0,42.80968592824795,78.0,1.0,1.0,1.0
25.0,63.33437212557013,44.0,0.0,3.0,2.0
58.0,54.341127862173146,9.0,2.0,0.0,2.0
45.0,42.19620386773075,71.0,2.0,4.0,1.0
40.0,64.19958766205383,78.0,1.0,2.0,2.0
23.0,63.01085942990319,80.0,0.0,9.0,2.0
31.0,36.44067645326094,60.0,2.0,0.0,3.0
41.0,39.08529736619152,10.0,2.0,3.0,2.0
26.0,51.8603609684162,5.0,0.0,0.0,1.0
63.0,44.69475696013655,51.0,2.0,1.0,3.0
57.0,45.15558426150707,7.0,2.0,9.0,3.0
55.0,38.08307002179245,22.0,0.0,6.0,2.0
42.0,52.58330680701097,24.0,0.0,0.0,3.0
55.0,53.33427839002093,104.0,1.0,5.0,1.0
47.0,28.52177802472173,42.0,0.0,3.0,1.0
39.0,44.205971076298425,22.0,1.0,5.0,2.0
19.0,41.5540666871882,119.0,0.0,4.0,2.0
42.0,54.15449124266418,35.0,1.0,5.0,1.0
41.0,58.573615378026695,110.0,2.0,4.0,1.0
54.0,60.85158596560685,116.0,1.0,1.0,1.0
20.0,44.4464970481145,55.0,1.0,9.0,3.0
60.0,58.0285302085605,118.0,2.0,3.0,2.0
43.0,27.494555865431952,3.0,0.0,6.0,2.0
47.0,69.98151709117994,111.0,0.0,3.0,1.0
46.0,39.57886656713115,106.0,1.0,4.0,1.0
24.0,29.790123348629336,71.0,0.0,1.0,2.0
26.0,39.6662380267138,19.0,1.0,2.0,3.0
62.0,71.69647495465864,42.0,2.0,4.0,2.0
47.0,59.52476608451792,46.0,0.0,3.0,2.0
33.0,76.85638435046062,72.0,0.0,2.0,2.0
61.0,54.51525695528689,87.0,0.0,1.0,1.0
57.0,70.35520282363741,20.0,2.0,8.0,2.0
31.0,44.62719015528485,33.0,1.0,1.0,2.0
43.0,30.391563249392114,6.0,1.0,8.0,2.0
63.0,55.48872746527447,15.0,2.0,3.0,2.0
54.0,51.11640674916105,69.0,1.0,9.0,3.0
27.0,57.50508413420615,78.0,1.0,8.0,3.0
47.0,62.484010343678136,73.0,2.0,8.0,1.0
39.0,56.03431671740031,90.0,0.0,9.0,2.0
47.0,48.575807671369645,96.0,1.0,4.0,1.0
49.0,49.26424505756855,31.0,2.0,6.0,2.0
31.0,57.22437597483001,6.0,1.0,3.0,1.0
40.0,28.04971532845674,1.0,0.0,9.0,2.0
34.0,39.46990917526476,19.0,0.0,3.0,3.0
53.0,81.4829027097482,15.0,0.0,0.0,3.0
46.0,42.84362136154209,34.0,0.0,9.0,2.0
41.0,60.16345670466295,64.0,0.0,8.0,1.0
64.0,44.09194359455407,83.0,0.0,9.0,2.0
28.0,46.93317359605617,49.0,0.0,7.0,2.0
58.0,17.423153331050813,75.0,0.0,8.0,2.0
32.0,59.35592963097283,82.0,1.0,0.0,3.0
39.0,41.94565162104975,88.0,2.0,1.0,1.0
44.0,19.527252266193035,46.0,2.0,7.0,3.0
69.0,28.935323079246242,51.0,1.0,7.0,2.0
51.0,51.63718527218184,73.0,2.0,0.0,1.0
50.0,39.690282584254874,11.0,2.0,9.0,1.0
38.0,37.81095485955644,107.0,0.0,4.0,3.0
41.0,43.51662028396737,4.0,1.0,5.0,2.0
37.0,2.9970429509179795,82.0,0.0,4.0,2.0
66.0,25.777493095421196,108.0,0.0,5.0,1.0
21.0,59.6032212455562,87.0,0.0,6.0,3.0
54.0,57.725042622163485,41.0,1.0,9.0,3.0
54.0,58.39908011259663,101.0,1.0,5.0,2.0
63.0,59.118184441021654,64.0,1.0,2.0,3.0
50.0,56.56265888772953,1.0,0.0,5.0,1.0
48.0,71.57602427818455,89.0,1.0,8.0,2.0
51.0,59.01988282946259,9.0,0.0,5.0,1.0
39.0,50.55069522187979,39.0,2.0,5.0,3.0
59.0,73.10135814926304,65.0,0.0,4.0,2.0
47.0,58.02216121558425,116.0,2.0,0.0,1.0
22.0,58.60757318602938,17.0,2.0,4.0,2.0
58.0,42.48208388246069,67.0,1.0,0.0,2.0
62.0,50.47681708728813,87.0,0.0,7.0,1.0
40.0,32.894454082486476,1.0,1.0,0.0,2.0
30.0,27.283414911866846,24.0,1.0,7.0,2.0
26.0,24.22693476568939,77.0,2.0,3.0,2.0
31.0,46.68847565987108,20.0,2.0,2.0,1.0
34.0,70.52626099374461,64.0,0.0,3.0,1.0
52.0,56.52049331334332,20.0,2.0,1.0,2.0
35.0,63.01067905693073,76.0,0.0,2.0,1.0
29.0,37.01088725576221,81.0,0.0,3.0,2.0
58.0,54.535216943460625,85.0,1.0,8.0,3.0
33.0,80.494078891192,40.0,2.0,9.0,3.0
47.0,61.982240778886585,88.0,1.0,1.0,3.0
30.0,44.38911446603866,30.0,2.0,2.0,1.0
35.0,24.59841772231841,23.0,2.0,3.0,2.0
29.0,30.30003170543477,23.0,1.0,2.0,1.0
51.0,59.849332073737614,56.0,0.0,2.0,3.0
68.0,53.312642376211784,47.0,1.0,8.0,3.0
50.0,76.95213059638508,17.0,2.0,4.0,2.0
23.0,50.97040436730657,2.0,1.0,8.0,2.0
35.0,27.73130401437884,106.0,1.0,5.0,2.0
20.0,46.58540207851198,88.0,2.0,9.0,1.0
23.0,50.63831734318421,33.0,2.0,7.0,1.0
53.0,44.224329950984426,109.0,0.0,0.0,2.0
66.0,49.95214601130817,108.0,2.0,7.0,1.0
67.0,55.59357163281222,15.0,2.0,0.0,1.0
39.0,19.604926103005486,32.0,2.0,8.0,3.0
24.0,39.93161946204661,106.0,2.0,2.0,3.0
47.0,68.93072158856006,34.0,2.0,8.0,2.0
19.0,74.18791090665424,60.0,0.0,7.0,2.0
49.0,30.853322346125374,86.0,2.0,6.0,2.0
32.0,30.879627460345834,31.0,1.0,0.0,3.0
39.0,61.45301384840602,15.0,1.0,6.0,1.0
66.0,80.40433336420952,20.0,2.0,1.0,1.0
55.0,53.29670025114518,106.0,1.0,1.0,3.0
25.0,51.632361173281794,87.0,0.0,8.0,2.0
25.0,39.369260733232295,31.0,1.0,8.0,2.0
56.0,65.19141213977616,2.0,0.0,0.0,2.0
53.0,45.458399974754634,13.0,0.0,6.0,2.0
37.0,73.54816050405181,106.0,1.0,4.0,1.0
54.0,55.40966889069804,96.0,1.0,5.0,2.0
25.0,53.885516729858985,113.0,2.0,0.0,3.0
31.0,37.666237977386544,16.0,2.0,5.0,2.0
37.0,38.19923592388165,15.0,2.0,0.0,1.0
52.0,40.73098902298242,25.0,1.0,3.0,2.0
42.0,48.60747461605524,76.0,0.0,1.0,2.0
35.0,66.57836817950397,28.0,0.0,1.0,1.0
64.0,62.32822009560101,105.0,2.0,0.0,3.0
38.0,42.95222985867084,12.0,0.0,6.0,1.0
54.0,18.6192788207828,85.0,1.0,1.0,1.0
64.0,39.12674206217835,76.0,1.0,6.0,2.0
48.0,52.30409360978411,115.0,0.0,1.0,1.0
23.0,53.47461082679684,54.0,1.0,6.0,2.0
59.0,77.49553410887805,58.0,0.0,3.0,1.0
69.0,71.45967586802729,113.0,2.0,8.0,1.0
64.0,61.91360130051877,16.0,1.0,0.0,2.0
37.0,40.25812951045063,62.0,1.0,2.0,1.0
45.0,54.22624599707607,74.0,2.0,4.0,1.0
58.0,57.697794712088786,10.0,0.0,6.0,2.0
53.0,69.76740897312884,116.0,1.0,6.0,1.0
57.0,35.16384171352574,66.0,1.0,5.0,1.0
43.0,63.3669989223572,91.0,0.0,4.0,2.0
30.0,58.934656359235056,52.0,2.0,4.0,1.0
