age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier,churn
29.0,68.73459570604284,71.0,1.0,7.0,1.0,0
18.0,41.440614975780775,60.0,2.0,6.0,1.0,0
37.0,53.053926454029586,113.0,2.0,4.0,3.0,1
45.0,56.94406107041614,30.0,0.0,9.0,2.0,1
60.0,52.00757872710901,12.0,1.0,5.0,3.0,0
54.0,76.76675314413764,49.0,1.0,6.0,3.0,1
64.0,55.0963130818693,95.0,1.0,1.0,1.0,1
54.0,67.03274436444556,82.0,1.0,8.0,2.0,0
29.0,52.72398153643423,46.0,1.0,6.0,2.0,1
54.0,19.51416780910302,43.0,2.0,7.0,1.0,1
66.0,32.11380869965275,2.0,2.0,4.0,2.0,0
66.0,35.22683226040963,117.0,2.0,2.0,2.0,1
61.0,46.26071214085991,97.0,1.0,1.0,1.0,0
45.0,81.17621358521586,75.0,2.0,1.0,2.0,0
64.0,55.43617194313177,98.0,2.0,2.0,2.0,0
32.0,48.41317846902852,80.0,0.0,0.0,3.0,1
23.0,68.57836994233472,54.0,2.0,0.0,2.0,0
61.0,28.221744867473774,35.0,0.0,6.0,3.0,0
37.0,42.65457244777642,52.0,1.0,9.0,3.0,0
67.0,40.44007019089939,33.0,1.0,7.0,3.0,0
31.0,55.97062339202207,85.0,1.0,5.0,1.0,0
19.0,63.43754438530951,84.0,1.0,6.0,1.0,0
26.0,57.07228328040844,72.0,2.0,0.0,2.0,0
54.0,57.30974724828368,51.0,0.0,0.0,3.0,1
37.0,44.58336321173081,26.0,1.0,8.0,2.0,0
43.0,54.811397871742095,97.0,1.0,4.0,2.0,1
46.0,37.40243193829415,62.0,0.0,6.0,2.0,0
18.0,60.11208402511699,61.0,0.0,5.0,2.0,0
52.0,42.49095493005019,26.0,0.0,3.0,2.0,1
23.0,33.17735659549439,37.0,0.0,0.0,3.0,0
54.0,50.567291537481275,30.0,0.0,3.0,3.0,1
22.0,21.30325753482968,95.0,2.0,9.0,3.0,0
50.0,72.1155510799401,97.0,0.0,9.0,3.0,0
66.0,61.956484953675485,11.0,2.0,7.0,1.0,0
68.0,55.05454775371704,53.0,0.0,0.0,3.0,0
31.0,25.644728819078747,41.0,0.0,1.0,3.0,0
29.0,39.49714725389878,5.0,1.0,7.0,3.0,0
59.0,50.60837652307778,66.0,1.0,1.0,1.0,0
37.0,46.053428434621885,13.0,1.0,9.0,2.0,0
67.0,24.67152551828791,63.0,1.0,8.0,1.0,0
41.0,30.25356491695788,82.0,1.0,2.0,3.0,0
60.0,45.753584046296325,90.0,1.0,2.0,3.0,0
51.0,30.750659021242512,25.0,0.0,5.0,1.0,0
42.0,70.57080985824892,44.0,0.0,2.0,2.0,1
67.0,57.418075391087484,14.0,1.0,8.0,1.0,0
46.0,37.94803836141453,69.0,1.0,7.0,1.0,0
56.0,67.5373224202357,59.0,1.0,3.0,3.0,0
48.0,64.51559883010535,56.0,0.0,5.0,1.0,0
64.0,54.33437534580379,106.0,1.0,7.0,1.0,0
60.0,49.40620649804069,52.0,1.0,3.0,1.0,0
67.0,45.522892876552405,66.0,0.0,4.0,1.0,0
40.0,41.90091938327515,68.0,0.0,6.0,1.0,0
61.0,29.948121211882196,12.0,2.0,7.0,1.0,0
55.0,72.92493132646999,75.0,1.0,6.0,3.0,0
37.0,42.19230171843175,68.0,0.0,7.0,3.0,0
40.0,50.42300914568499,43.0,2.0,3.0,3.0,0
62.0,36.34628215549071,73.0,0.0,0.0,3.0,0
69.0,46.10824225086005,74.0,2.0,5.0,1.0,0
33.0,92.76166135804613,91.0,2.0,4.0,1.0,0
67.0,39.11003144382159,6.0,1.0,3.0,1.0,0
59.0,71.72893661812327,15.0,1.0,1.0,1.0,0
25.0,49.582917242691515,42.0,2.0,0.0,3.0,1
67.0,60.19907695241969,31.0,1.0,8.0,3.0,0
38.0,68.66870383094377,86.0,0.0,1.0,1.0,0
18.0,54.08401076608996,53.0,0.0,8.0,1.0,0
25.0,44.72439265429565,6.0,2.0,5.0,1.0,0
46.0,47.20863532576341,33.0,2.0,5.0,1.0,0
49.0,47.71357277530493,29.0,0.0,1.0,2.0,0
55.0,77.96555835373118,21.0,0.0,5.0,2.0,0
22.0,27.73811334259414,54.0,2.0,2.0,2.0,0
64.0,23.439095633108106,56.0,0.0,6.0,2.0,0
39.0,24.43920624203349,116.0,0.0,9.0,1.0,0
64.0,36.59102849641366,94.0,2.0,3.0,1.0,1
51.0,60.50124615797543,21.0,1.0,8.0,1.0,1
18.0,61.421289386062966,100.0,0.0,4.0,2.0,1
43.0,40.88746037889939,55.0,1.0,9.0,2.0,0
60.0,49.572627085102404,58.0,1.0,2.0,1.0,1
27.0,33.25552047368248,64.0,0.0,0.0,2.0,1
47.0,34.64671568890448,86.0,1.0,0.0,3.0,1
67.0,58.69800258517318,46.0,2.0,3.0,2.0,0
35.0,65.71526091662597,84.0,0.0,9.0,2.0,1
34.0,42.84771763354786,22.0,0.0,9.0,2.0,0
43.0,74.52522681246205,116.0,1.0,3.0,2.0,0
25.0,64.48408023179165,60.0,0.0,8.0,1.0,0
64.0,73.87588778383326,104.0,0.0,7.0,3.0,1
57.0,45.48592896357623,11.0,1.0,3.0,1.0,0
66.0,72.81029368448968,47.0,1.0,5.0,2.0,0
29.0,82.69313959963662,31.0,0.0,6.0,2.0,1
44.0,43.81223699965971,115.0,0.0,9.0,2.0,0
25.0,47.687464424478705,104.0,2.0,7.0,2.0,1
42.0,35.784222463904015,77.0,2.0,3.0,2.0,1
63.0,32.836773557587584,18.0,0.0,0.0,3.0,0
21.0,33.01172988100558,22.0,0.0,4.0,1.0,0
50.0,37.82800802319061,56.0,2.0,0.0,2.0,0
18.0,54.12106968478357,17.0,1.0,3.0,3.0,1
36.0,38.462006908679726,38.0,0.0,6.0,1.0,1
48.0,53.66243831880302,25.0,2.0,6.0,1.0,0
33.0,53.97267726792428,32.0,2.0,0.0,1.0,0
31.0,42.94813409188432,15.0,0.0,8.0,2.0,0
65.0,49.06044343146042,13.0,0.0,1.0,2.0,1
22.0,42.0813141097053,58.0,2.0,4.0,3.0,0
58.0,45.33890340085322,90.0,0.0,5.0,3.0,0
43.0,37.86705538303678,50.0,1.0,0.0,1.0,1
45.0,51.261570346742246,11.0,0.0,1.0,2.0,0
19.0,40.99181201810251,13.0,2.0,6.0,1.0,0
67.0,32.50901186093307,97.0,2.0,5.0,1.0,1
23.0,58.90143333272806,50.0,0.0,5.0,3.0,0
26.0,59.40936801928195,101.0,2.0,5.0,2.0,0
50.0,66.67547803466161,38.0,1.0,6.0,3.0,0
58.0,34.634039380937324,1.0,0.0,9.0,2.0,0
42.0,42.786090399335194,39.0,0.0,8.0,1.0,0
65.0,53.45743107634584,27.0,2.0,8.0,1.0,1
30.0,42.469401847816094,36.0,1.0,1.0,1.0,0
26.0,58.56367975711733,32.0,0.0,1.0,2.0,0
30.0,57.46899331225904,41.0,2.0,4.0,1.0,0
48.0,57.18943034286599,15.0,0.0,9.0,2.0,0
58.0,71.89500849956397,31.0,1.0,6.0,2.0,0
28.0,59.66115611687674,6.0,2.0,2.0,3.0,0
21.0,52.308366672221396,89.0,0.0,2.0,1.0,0
51.0,47.096967701051945,113.0,2.0,3.0,3.0,0
55.0,48.14203837734776,52.0,2.0,2.0,2.0,0
63.0,34.0368476923989,82.0,1.0,2.0,1.0,1
21.0,23.51434719574968,22.0,1.0,7.0,1.0,0
55.0,56.95634191596596,31.0,0.0,6.0,2.0,0
36.0,68.35449406344598,100.0,2.0,6.0,1.0,0
23.0,45.048276150458946,73.0,2.0,9.0,2.0,0
51.0,73.80641238548895,46.0,2.0,1.0,1.0,0
35.0,47.35231350377794,67.0,0.0,8.0,1.0,0
30.0,20.693420283304864,97.0,1.0,5.0,2.0,0
58.0,63.77373880594404,91.0,1.0,2.0,3.0,0
40.0,42.81067644142782,43.0,2.0,8.0,2.0,0
36.0,65.13168016280021,1.0,0.0,8.0,1.0,0
62.0,30.8370877410254,44.0,2.0,5.0,2.0,0
28.0,56.18066243221475,57.0,1.0,9.0,2.0,1
18.0,37.99308374683531,9.0,2.0,5.0,2.0,0
41.0,53.021072998435336,5.0,2.0,7.0,1.0,0
24.0,61.49910041863034,79.0,2.0,7.0,3.0,0
42.0,58.016015019408286,114.0,1.0,5.0,3.0,0
38.0,51.04051749545139,9.0,0.0,6.0,1.0,1
32.0,29.323113406816656,45.0,2.0,3.0,3.0,1
18.0,60.95516270827648,92.0,1.0,0.0,2.0,0
29.0,65.47145656993399,77.0,2.0,3.0,2.0,0
24.0,34.355044637651865,24.0,0.0,7.0,3.0,1
32.0,36.559561785410004,109.0,2.0,7.0,3.0,1
38.0,66.10336037049368,74.0,0.0,1.0,3.0,0
36.0,46.87337656146101,42.0,1.0,6.0,2.0,0
46.0,36.94829993891628,22.0,0.0,0.0,2.0,0
42.0,54.088316202789095,103.0,0.0,1.0,1.0,1
50.0,40.42213418068373,60.0,1.0,7.0,1.0,1
66.0,52.41563197108972,86.0,0.0,9.0,2.0,0
49.0,43.80189993730478,37.0,0.0,3.0,2.0,0
66.0,45.087337698791835,116.0,1.0,2.0,1.0,1
52.0,66.65596075786178,39.0,0.0,1.0,1.0,1
61.0,12.972129798124897,84.0,0.0,5.0,2.0,0
55.0,58.32126131652866,74.0,2.0,3.0,3.0,0
43.0,64.1817616739974,74.0,0.0,2.0,2.0,0
28.0,40.67008788233517,90.0,0.0,2.0,3.0,0
52.0,64.06648031544727,89.0,0.0,9.0,2.0,0
25.0,35.61464049738764,53.0,1.0,2.0,1.0,0
63.0,40.10024681504559,28.0,0.0,7.0,1.0,1
31.0,38.372494346134474,77.0,1.0,8.0,1.0,1
27.0,64.26938245403876,15.0,1.0,8.0,2.0,0
19.0,23.825784699982503,60.0,0.0,4.0,2.0,1
63.0,74.60220839038362,60.0,0.0,0.0,2.0,0
26.0,45.42592150829166,6.0,0.0,9.0,3.0,0
20.0,59.22368231236033,52.0,0.0,4.0,2.0,1
38.0,57.93061882045596,12.0,0.0,0.0,3.0,0
43.0,52.268476823097785,19.0,0.0,8.0,3.0,1
25.0,40.98970907783661,96.0,0.0,9.0,3.0,0
65.0,68.63558844391781,75.0,1.0,7.0,1.0,0
19.0,42.277231014183435,102.0,2.0,6.0,3.0,0
23.0,39.031270134186435,97.0,1.0,1.0,3.0,0
45.0,63.165654252852995,2.0,0.0,1.0,1.0,0
46.0,52.18624429305305,55.0,2.0,3.0,3.0,1
43.0,70.36732362674302,15.0,2.0,8.0,2.0,0
42.0,49.059993628167504,64.0,0.0,8.0,2.0,0
29.0,40.2368694095638,100.0,0.0,7.0,1.0,0
22.0,54.12115209535848,69.0,1.0,4.0,1.0,1
51.0,43.285742658688946,15.0,2.0,6.0,3.0,0
65.0,40.67116233041442,43.0,2.0,8.0,3.0,0
54.0,62.47832290483811,74.0,0.0,2.0,3.0,1
32.0,77.47332600912542,17.0,0.0,3.0,1.0,1
61.0,46.30307312122264,98.0,2.0,1.0,3.0,1
53.0,35.37888220571104,116.0,2.0,8.0,2.0,0
32.0,47.69815475150272,24.0,0.0,6.0,2.0,0
60.0,57.72201844843885,74.0,0.0,5.0,3.0,1
65.0,53.862192927162056,116.0,0.0,4.0,1.0,1
40.0,67.91347541707569,30.0,1.0,6.0,2.0,1
23.0,59.9763475741355,67.0,1.0,2.0,1.0,0
63.0,33.44885797835137,51.0,0.0,4.0,2.0,1
67.0,42.60022474038837,60.0,1.0,1.0,3.0,0
61.0,29.287488200370117,101.0,2.0,4.0,3.0,0
60.0,67.17019018445282,3.0,2.0,6.0,1.0,0
62.0,20.12169102092899,104.0,0.0,9.0,3.0,1
38.0,30.750015040665314,5.0,2.0,6.0,1.0,0
40.0,42.322963009922404,28.0,2.0,8.0,1.0,0
60.0,58.45876104657225,108.0,2.0,2.0,2.0,1
33.0,42.17519879441523,78.0,2.0,7.0,2.0,0
64.0,44.52155879428262,103.0,2.0,4.0,3.0,0
32.0,44.8170819009095,11.0,1.0,6.0,1.0,1
42.0,52.59173933537369,72.0,1.0,0.0,2.0,1
53.0,31.692326970949974,101.0,0.0,0.0,3.0,0
28.0,35.79234427927929,72.0,2.0,3.0,3.0,1
68.0,75.21385548193837,76.0,1.0,4.0,2.0,0
32.0,56.035986457955175,15.0,1.0,9.0,3.0,1
21.0,61.411732577792684,83.0,1.0,2.0,2.0,1
38.0,50.87042797182825,48.0,2.0,5.0,1.0,0
30.0,47.8957962763589,46.0,1.0,2.0,3.0,1
39.0,56.856964191429206,28.0,0.0,4.0,1.0,0
36.0,60.914205255141994,7.0,0.0,0.0,2.0,0
51.0,62.69113512037578,104.0,2.0,2.0,1.0,1
31.0,48.1016066027099,71.0,0.0,6.0,2.0,0
21.0,64.33064834417482,94.0,1.0,2.0,3.0,0
65.0,13.006748167555678,82.0,2.0,4.0,3.0,0
69.0,63.38430514587682,88.0,0.0,6.0,3.0,0
63.0,43.59641064884297,6.0,2.0,1.0,1.0,1
44.0,58.300736694525455,58.0,1.0,2.0,1.0,1
46.0,40.26008411456205,115.0,0.0,3.0,1.0,0
64.0,30.099582048833337,68.0,1.0,4.0,2.0,0
45.0,55.09556046975001,55.0,0.0,8.0,3.0,0
52.0,27.47704215018201,67.0,2.0,8.0,1.0,0
25.0,44.004838576659395,49.0,0.0,3.0,2.0,0
33.0,37.81355463343771,118.0,0.0,8.0,1.0,0
59.0,47.37451192559785,51.0,0.0,3.0,2.0,0
53.0,61.958136793959085,59.0,2.0,1.0,3.0,0
47.0,42.65232071818264,111.0,0.0,9.0,1.0,1
35.0,54.718663211189174,6.0,1.0,0.0,3.0,1
19.0,61.09019057340632,90.0,2.0,6.0,1.0,1
66.0,40.89117423809319,108.0,2.0,3.0,2.0,0
30.0,41.10869706921346,51.0,1.0,7.0,3.0,1
21.0,70.53993353300316,38.0,2.0,7.0,1.0,1
43.0,48.80917040333139,11.0,0.0,7.0,1.0,1
42.0,57.63708189697812,52.0,2.0,5.0,3.0,0
47.0,57.52341638538836,93.0,1.0,8.0,2.0,0
28.0,32.03018590883033,20.0,2.0,3.0,3.0,0
24.0,38.586861857420075,10.0,1.0,4.0,1.0,0
48.0,55.630210453100304,26.0,2.0,3.0,3.0,1
61.0,18.990276699145348,48.0,1.0,4.0,3.0,0
27.0,46.83053574442363,91.0,2.0,1.0,2.0,0
56.0,37.020741914108264,114.0,0.0,4.0,2.0,0
30.0,66.6575921296498,14.0,1.0,9.0,3.0,0
48.0,55.19173179732424,100.0,1.0,7.0,2.0,1
24.0,67.86869446086016,59.0,2.0,8.0,2.0,0
66.0,49.41313049669971,12.0,2.0,6.0,1.0,0
59.0,48.29166210849466,116.0,2.0,6.0,2.0,0
59.0,45.42605721380652,23.0,0.0,5.0,3.0,0
53.0,42.453959006673614,85.0,2.0,1.0,3.0,1
37.0,90.26984508583978,72.0,1.0,9.0,1.0,1
21.0,62.10754273689834,39.0,2.0,9.0,1.0,0
24.0,34.007171810948265,9.0,0.0,8.0,1.0,1
18.0,89.58963303743269,88.0,2.0,4.0,3.0,0
61.0,43.92530097496591,95.0,2.0,5.0,3.0,0
62.0,54.817280002652836,25.0,1.0,0.0,2.0,1
59.0,64.09396057807798,17.0,2.0,4.0,1.0,0
64.0,26.930691093912486,42.0,0.0,5.0,2.0,0
30.0,37.59009797526352,29.0,2.0,9.0,2.0,0
39.0,74.72247236856035,60.0,2.0,1.0,3.0,1
38.0,46.627570049954066,67.0,1.0,6.0,2.0,1
39.0,64.98005175141309,85.0,2.0,3.0,1.0,0
45.0,43.19797339030482,57.0,1.0,4.0,1.0,0
26.0,48.57410591769737,72.0,1.0,2.0,3.0,0
43.0,76.7788529911475,14.0,2.0,4.0,3.0,1
26.0,56.562683634470346,39.0,1.0,3.0,3.0,0
32.0,44.82728349603502,16.0,1.0,9.0,1.0,1
27.0,39.74954808795728,18.0,2.0,5.0,3.0,1
41.0,41.12186911380195,95.0,2.0,1.0,1.0,0
59.0,68.62340046105636,75.0,0.0,2.0,2.0,0
25.0,61.482474629583805,102.0,0.0,9.0,3.0,0
41.0,32.769850518896135,20.0,1.0,0.0,3.0,0
33.0,51.307678353060545,117.0,1.0,6.0,3.0,0
66.0,48.99775292290992,46.0,2.0,8.0,1.0,0
43.0,54.74139154352441,117.0,0.0,1.0,2.0,0
44.0,40.94643321287945,45.0,0.0,6.0,3.0,0
54.0,66.46708417474136,4.0,2.0,2.0,2.0,1
21.0,49.97991084070962,84.0,2.0,4.0,3.0,1
67.0,55.60154776378114,95.0,2.0,5.0,1.0,1
41.0,38.22964663828526,20.0,2.0,7.0,2.0,0
36.0,38.985302934941565,11.0,0.0,3.0,2.0,0
53.0,89.8626666390035,114.0,2.0,1.0,3.0,0
56.0,77.00119928640025,65.0,2.0,2.0,2.0,0
27.0,48.95478255675632,108.0,0.0,7.0,1.0,0
42.0,72.9950592609041,18.0,2.0,6.0,2.0,0
35.0,68.19106271393645,39.0,0.0,5.0,2.0,0
36.0,40.62183456426291,44.0,0.0,4.0,2.0,0
53.0,39.12600197896798,97.0,2.0,4.0,2.0,0
27.0,60.030149380269755,118.0,2.0,0.0,3.0,0
50.0,53.90090957169233,100.0,1.0,5.0,3.0,0
67.0,43.9699307549192,18.0,1.0,8.0,2.0,1
22.0,60.81839815623106,47.0,0.0,7.0,2.0,0
64.0,28.3627561161058,31.0,0.0,9.0,1.0,0
66.0,51.72502291778686,99.0,1.0,0.0,3.0,0
52.0,31.416145196558663,39.0,0.0,5.0,3.0,0
61.0,31.910129847124058,38.0,1.0,2.0,3.0,1
51.0,39.3985281552139,79.0,2.0,5.0,2.0,0
50.0,55.44930914515983,47.0,2.0,8.0,3.0,1
38.0,39.87144486673054,70.0,2.0,5.0,1.0,0
34.0,31.728370880744272,8.0,0.0,7.0,1.0,0
39.0,57.1587380401542,104.0,2.0,5.0,1.0,1
65.0,72.39120566661555,86.0,0.0,5.0,1.0,1
54.0,59.58275651303018,65.0,2.0,6.0,1.0,0
32.0,77.0269808689047,13.0,0.0,9.0,3.0,1
52.0,71.13767590403882,55.0,0.0,3.0,2.0,0
45.0,42.688576812350966,88.0,1.0,7.0,2.0,0
24.0,59.482397290461655,85.0,1.0,3.0,2.0,0
49.0,48.62553809667265,109.0,1.0,6.0,2.0,1
28.0,65.93149671797089,43.0,0.0,0.0,3.0,0
27.0,48.62282664104644,4.0,1.0,8.0,3.0,1
26.0,38.169552361861,71.0,1.0,9.0,3.0,0
31.0,70.60108913525382,60.0,1.0,8.0,1.0,0
30.0,54.76693326085054,12.0,0.0,6.0,2.0,1
42.0,40.047054930361526,59.0,0.0,7.0,3.0,0
19.0,42.51910549889265,77.0,1.0,1.0,3.0,0
52.0,39.95119033342274,54.0,1.0,9.0,3.0,0
24.0,34.97378850935426,44.0,0.0,9.0,2.0,1
38.0,42.83726986634674,16.0,0.0,6.0,2.0,0
35.0,55.5953182059681,6.0,1.0,0.0,1.0,0
20.0,50.9609100527927,14.0,1.0,2.0,1.0,0
59.0,43.426745954267616,115.0,1.0,5.0,1.0,1
56.0,72.43261203195836,112.0,0.0,4.0,2.0,0
58.0,19.840497891805416,58.0,1.0,4.0,1.0,1
66.0,54.59203872733566,31.0,0.0,8.0,1.0,1
28.0,47.858611177736094,100.0,2.0,5.0,3.0,0
56.0,35.4472815530528,101.0,1.0,2.0,2.0,0
41.0,55.466815186815765,41.0,2.0,1.0,1.0,0
63.0,46.703776814582675,35.0,0.0,8.0,1.0,0
36.0,68.7061019932084,118.0,2.0,9.0,2.0,0
21.0,63.020978636171996,10.0,1.0,3.0,1.0,1
43.0,78.59196104560979,81.0,2.0,4.0,2.0,0
55.0,42.75023104229011,115.0,2.0,8.0,2.0,0
59.0,70.94831734621273,106.0,2.0,4.0,2.0,0
49.0,32.51217847976868,30.0,0.0,6.0,1.0,0
56.0,48.340452510866314,44.0,1.0,1.0,1.0,0
62.0,43.021294210485934,55.0,0.0,1.0,1.0,1
63.0,59.03668119364113,71.0,2.0,3.0,2.0,0
53.0,58.67413697365328,18.0,2.0,7.0,1.0,0
57.0,36.49070610158043,83.0,0.0,1.0,3.0,1
54.0,59.87288260976625,79.0,0.0,9.0,2.0,0
50.0,44.29266375734162,103.0,2.0,6.0,1.0,1
53.0,37.74803960072459,108.0,1.0,0.0,2.0,0
20.0,49.82327956786509,86.0,0.0,8.0,1.0,1
26.0,27.84733757956223,39.0,2.0,9.0,2.0,0
25.0,63.96959524983158,42.0,2.0,5.0,3.0,0
50.0,49.165687843374194,54.0,1.0,0.0,2.0,0
23.0,49.493815673029395,30.0,2.0,9.0,2.0,0
58.0,48.6925005937024,20.0,0.0,5.0,2.0,1
56.0,74.70275130037676,96.0,2.0,4.0,1.0,0
21.0,72.78316533244731,42.0,2.0,4.0,2.0,0
30.0,70.2614164009878,89.0,2.0,4.0,1.0,0
66.0,48.724375336117426,87.0,2.0,3.0,2.0,0
19.0,33.26562631265094,5.0,1.0,6.0,1.0,0
22.0,49.76030835674129,50.0,0.0,8.0,1.0,0
61.0,54.71600631090773,41.0,2.0,3.0,1.0,0
44.0,62.18915455839917,94.0,0.0,1.0,1.0,0
49.0,54.66774111650365,112.0,1.0,1.0,2.0,1
38.0,34.60258585715621,39.0,0.0,1.0,2.0,0
25.0,41.968767944896705,57.0,1.0,6.0,1.0,0
55.0,40.607952031266166,91.0,0.0,3.0,1.0,0
25.0,58.085795756087315,57.0,0.0,3.0,1.0,1
67.0,58.45396179859951,106.0,2.0,0.0,3.0,0
20.0,60.419478321213056,37.0,0.0,3.0,3.0,0
61.0,54.5155378200853,7.0,2.0,5.0,2.0,0
20.0,19.112007353470336,5.0,2.0,1.0,3.0,0
39.0,24.112104825877868,79.0,0.0,3.0,3.0,0
23.0,47.89718552990537,51.0,2.0,6.0,1.0,1
19.0,51.47116880699589,106.0,0.0,8.0,1.0,0
40.0,68.80498380729468,8.0,2.0,1.0,3.0,0
61.0,51.166927219925476,56.0,2.0,7.0,3.0,1
19.0,35.360760037105294,73.0,1.0,5.0,3.0,0
55.0,59.93247211666053,11.0,1.0,7.0,1.0,0
34.0,49.74122460703636,22.0,0.0,1.0,2.0,0
52.0,43.96917821698948,98.0,2.0,0.0,3.0,1
51.0,25.781008880448358,99.0,1.0,6.0,2.0,0
40.0,51.277805121668486,77.0,1.0,8.0,2.0,0
47.0,53.432268664691904,11.0,1.0,8.0,3.0,0
69.0,35.057805438409254,60.0,2.0,1.0,2.0,0
25.0,61.16536682309413,96.0,0.0,3.0,1.0,0
39.0,59.82195197976475,106.0,2.0,0.0,3.0,1
61.0,50.73368873589464,15.0,2.0,6.0,3.0,0
53.0,50.17584286913061,38.0,1.0,1.0,3.0,1
22.0,64.19056619996373,1.0,2.0,3.0,3.0,0
30.0,55.51295553171548,46.0,2.0,1.0,1.0,1
46.0,39.46616826577459,114.0,1.0,0.0,1.0,1
48.0,47.03527574599778,88.0,1.0,6.0,2.0,0
64.0,58.35274102904119,43.0,2.0,5.0,3.0,0
33.0,19.5151861350191,104.0,1.0,1.0,3.0,1
59.0,36.02710926815557,22.0,0.0,3.0,2.0,0
47.0,60.23206499508463,3.0,0.0,2.0,1.0,0
33.0,68.1331640632417,14.0,0.0,2.0,3.0,1
29.0,65.31573110402019,2.0,0.0,2.0,2.0,0
34.0,63.39939968371671,61.0,0.0,3.0,1.0,0
33.0,51.946157940071615,32.0,1.0,0.0,2.0,1
29.0,34.56644885468466,112.0,1.0,0.0,2.0,0
25.0,47.05064923140148,38.0,0.0,6.0,1.0,0
37.0,20.100964240712226,97.0,0.0,4.0,3.0,0
20.0,69.5098412931613,46.0,0.0,2.0,1.0,0
33.0,37.74330796288537,42.0,1.0,8.0,3.0,1
47.0,41.99981359965196,6.0,1.0,4.0,1.0,1
62.0,65.87928578960864,41.0,2.0,9.0,3.0,0
40.0,25.780595643356836,103.0,2.0,2.0,3.0,1
45.0,32.15896063961853,25.0,2.0,8.0,2.0,0
68.0,54.01957015737702,98.0,2.0,0.0,2.0,0
57.0,57.80570622601218,11.0,1.0,8.0,3.0,0
22.0,48.92448807238761,110.0,1.0,4.0,1.0,0
37.0,49.413753305961386,101.0,1.0,5.0,3.0,0
57.0,69.02566930841668,41.0,1.0,1.0,1.0,0
61.0,59.544776675909766,71.0,0.0,7.0,3.0,0
18.0,57.51754901791318,57.0,2.0,2.0,1.0,0
47.0,61.634697391906144,46.0,1.0,0.0,2.0,1
38.0,45.49114587967073,112.0,1.0,6.0,1.0,1
37.0,82.5974849621453,86.0,2.0,2.0,2.0,1
23.0,15.387027225012751,48.0,1.0,3.0,1.0,0
39.0,71.86881536178171,63.0,0.0,4.0,2.0,0
35.0,63.531612781146634,39.0,1.0,0.0,1.0,0
25.0,53.72432377326281,10.0,2.0,8.0,3.0,0
56.0,51.20043436403167,85.0,0.0,6.0,1.0,0
49.0,47.6667005429434,70.0,0.0,1.0,2.0,0
50.0,66.55165381945113,113.0,2.0,0.0,2.0,0
33.0,49.40203289000174,65.0,2.0,1.0,1.0,1
29.0,39.08172890715369,98.0,0.0,2.0,3.0,0
55.0,63.529743279825226,59.0,1.0,2.0,1.0,0
69.0,73.77149351089787,78.0,2.0,7.0,1.0,0
51.0,21.0924631538187,36.0,0.0,4.0,2.0,0
31.0,85.35637746155479,27.0,2.0,8.0,3.0,0
53.0,34.44903053705538,73.0,1.0,2.0,3.0,0
50.0,35.59552585226971,55.0,1.0,5.0,3.0,1
40.0,31.326654207610808,70.0,0.0,3.0,3.0,0
67.0,50.01273578696938,95.0,1.0,7.0,1.0,0
62.0,30.80422572547049,81.0,1.0,0.0,3.0,0
19.0,32.62609904223672,53.0,1.0,3.0,3.0,0
58.0,39.67174928624574,107.0,2.0,6.0,3.0,0
38.0,52.07683512791509,60.0,0.0,8.0,2.0,0
19.0,53.52280398451267,61.0,0.0,0.0,2.0,0
44.0,68.61795919115127,36.0,0.0,7.0,2.0,1
26.0,68.2722315979237,85.0,1.0,1.0,3.0,0
18.0,65.36916971146405,27.0,2.0,3.0,1.0,0
28.0,46.07574243401412,41.0,0.0,3.0,1.0,0
20.0,22.382273330051184,28.0,2.0,7.0,2.0,0
69.0,22.050284025440085,16.0,0.0,1.0,2.0,0
40.0,65.26594814164719,35.0,1.0,6.0,3.0,0
43.0,62.65631707561055,36.0,0.0,2.0,2.0,1
21.0,40.7494330633393,56.0,0.0,8.0,2.0,0
35.0,28.388956230538376,99.0,1.0,4.0,2.0,0
23.0,34.29273465246363,109.0,1.0,7.0,2.0,0
52.0,52.62041453299291,19.0,0.0,4.0,1.0,1
39.0,52.648414997824055,57.0,2.0,0.0,3.0,0
60.0,65.637969096905,85.0,1.0,8.0,1.0,0
32.0,43.244683141887556,33.0,0.0,9.0,2.0,0
39.0,46.33945957247536,23.0,1.0,6.0,3.0,0
54.0,66.87981958949659,119.0,2.0,3.0,3.0,0
69.0,18.12357647918548,63.0,0.0,6.0,1.0,0
59.0,54.76179420375539,70.0,0.0,4.0,1.0,0
29.0,44.986568320520966,96.0,2.0,9.0,2.0,1
64.0,60.69139668430614,22.0,2.0,8.0,1.0,0
66.0,57.689099042920134,67.0,0.0,1.0,2.0,0
59.0,39.55535533415502,99.0,2.0,3.0,2.0,0
55.0,42.38997715281527,80.0,2.0,5.0,2.0,0
35.0,15.470368616784775,106.0,0.0,4.0,3.0,0
62.0,61.2498724739273,59.0,1.0,0.0,3.0,1
52.0,53.59660730096946,25.0,2.0,8.0,1.0,0
47.0,70.97768533177569,17.0,1.0,8.0,1.0,1
41.0,44.0089994575918,39.0,1.0,2.0,3.0,0
59.0,63.715033964720384,77.0,1.0,3.0,1.0,1
47.0,33.95110931653791,92.0,2.0,3.0,2.0,0
31.0,9.428153032115524,75.0,0.0,9.0,2.0,0
23.0,48.582290894483485,74.0,0.0,7.0,3.0,0
