LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,Ce0tralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,YrSold,SalePrice,SalePriceK,Sold_HigherThan_Median
60,6155,6,8,1920,1999,611,611,1,751,611,0,1362,0,0,2,0,3,1,6,0,1920,2,502,1,0,0,84,0,0,0,2008,128000,128,Less than median
60,7200,5,7,1955,2007,0,0,1,827,0,0,827,0,0,1,0,2,1,5,1,1967,1,392,1,0,0,0,0,0,0,2010,107500,107.5,Less than median
50,5000,1,3,1946,1950,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2007,39300,39.3,Less than median
74,9056,8,5,2004,2004,707,707,1,707,707,0,1414,0,0,2,1,3,1,6,1,2004,2,403,1,100,35,0,0,0,0,2006,178000,178,More than median
70,7000,5,7,1910,1991,148,1117,1,820,527,0,1347,1,0,1,0,3,1,5,0,0,0,0,0,85,0,148,0,0,0,2008,107500,107.5,Less than median
57,8924,7,5,1998,1999,880,880,1,880,844,0,1724,0,0,2,1,3,1,8,0,1998,2,527,1,120,155,0,0,0,0,2008,188000,188,More than median
-1,12735,4,5,1972,1972,264,864,1,864,0,0,864,0,0,1,0,3,1,5,0,1980,2,576,1,216,0,0,0,0,0,2008,111250,111.25,Less than median
-1,11553,5,5,1968,1968,378,1051,1,1159,0,0,1159,0,0,1,1,3,1,7,1,1968,1,336,1,466,0,0,0,0,0,2006,158000,158,Less than median
-1,11423,8,5,2001,2002,223,1581,1,1601,0,0,1601,1,0,2,0,3,1,6,1,2001,2,670,1,180,0,0,0,0,0,2010,272000,272,More than median
85,14601,9,5,2006,2006,578,1838,1,1838,0,0,1838,1,0,2,0,2,1,8,1,2006,3,765,1,270,68,0,0,0,0,2009,315000,315,More than median
-1,11000,8,5,2000,2000,969,969,1,997,1288,0,2285,0,0,2,1,4,1,8,1,2000,3,648,1,0,56,0,0,0,0,2007,248000,248,More than median
78,10140,7,5,1998,1999,379,1650,1,1680,0,0,1680,1,0,2,0,3,1,7,1,1998,2,583,1,78,73,0,0,0,0,2009,213250,213.25,More than median
34,4058,7,5,1998,1998,0,723,1,767,0,0,767,1,0,1,0,1,1,4,0,1998,1,367,1,120,40,0,0,0,0,2007,133000,133,Less than median
58,17104,7,5,2006,2006,100,654,1,664,832,0,1496,1,0,2,1,3,1,7,1,2006,2,426,1,100,24,0,0,0,0,2006,179665,179.67,More than median
-1,13837,7,5,1988,1988,0,1204,1,1377,806,0,2183,0,0,2,1,4,1,9,0,1988,3,786,1,0,0,0,0,0,0,2006,229000,229,More than median
70,8737,6,7,1923,1950,765,1065,1,915,720,0,1635,0,0,1,1,3,1,6,1,1950,2,440,1,0,38,0,144,0,0,2007,210000,210,More than median
54,7244,5,7,1970,1970,149,768,1,768,0,0,768,1,0,1,0,2,1,5,0,1987,2,624,1,104,0,0,0,0,0,2007,129500,129.5,Less than median
49,8235,5,7,1955,1995,0,825,1,825,0,0,825,1,0,1,0,2,1,4,0,1963,2,720,1,140,50,0,0,0,0,2008,125000,125,Less than median
75,9375,7,5,2003,2004,912,912,1,912,1182,0,2094,0,0,2,1,4,1,8,1,2003,2,615,1,182,182,0,0,0,0,2009,263000,263,More than median
53,4043,6,6,1977,1977,510,1069,1,1069,0,0,1069,0,0,2,0,2,1,4,0,1977,2,440,1,0,55,0,0,200,0,2008,140000,140,Less than median
50,6000,5,6,1957,1957,620,928,1,928,0,0,928,0,0,1,0,3,1,5,0,1957,1,288,1,0,0,0,0,0,0,2008,112500,112.5,Less than median
87,11146,8,5,2006,2006,1709,1709,1,1717,0,0,1717,0,0,2,0,3,1,7,1,2006,3,908,1,169,39,0,0,0,0,2009,255500,255.5,More than median
67,8777,4,5,1949,2003,0,0,1,1126,0,0,1126,0,0,2,0,2,1,5,0,2002,2,520,0,0,96,0,0,0,0,2009,108000,108,Less than median
85,10625,7,5,2003,2004,132,998,1,1006,1040,0,2046,1,0,2,1,3,1,8,1,2003,3,871,1,320,62,0,0,0,0,2008,284000,284,More than median
58,6380,5,6,1922,1950,993,993,1,1048,0,0,1048,0,0,1,0,2,1,5,1,1922,1,280,1,0,0,116,0,0,0,2006,113000,113,Less than median
69,14850,5,5,1957,1957,197,1092,1,1092,0,0,1092,1,0,1,0,2,1,6,1,1957,1,299,1,268,0,0,0,122,0,2006,141000,141,Less than median
60,11040,4,6,1920,1950,0,637,1,897,439,0,1336,0,0,1,1,3,1,7,0,1994,1,570,1,0,47,120,0,0,0,2006,108000,108,Less than median
57,21872,7,5,1996,1997,125,729,1,729,717,0,1446,0,1,2,1,3,1,6,1,1996,2,406,1,264,22,0,0,0,0,2008,175000,175,More than median
-1,3196,7,5,2003,2004,1374,1374,1,1557,0,0,1557,0,0,2,0,2,1,7,1,2003,2,420,1,143,20,0,0,0,0,2006,234000,234,More than median
-1,11341,5,6,1957,1996,90,1392,1,1392,0,0,1392,1,0,1,1,3,1,5,1,1957,2,528,1,0,0,0,0,95,0,2010,121500,121.5,Less than median
77,10010,5,5,1974,1975,195,1389,1,1389,0,0,1389,1,0,1,0,2,1,6,1,1975,2,418,1,240,38,0,0,0,0,2006,170000,170,More than median
63,13907,5,6,1940,1969,706,996,1,996,0,0,996,1,0,1,0,3,1,6,1,0,0,0,1,144,0,0,0,0,0,2008,108000,108,Less than median
66,21780,6,7,1918,1950,1163,1163,1,1163,511,0,1674,0,0,2,0,4,1,8,1,1955,2,396,0,72,36,0,0,144,0,2008,185000,185,More than median
-1,13346,7,5,1992,2000,367,1095,1,1166,1129,0,2295,1,0,2,1,4,1,9,1,1992,2,590,1,0,40,0,0,0,0,2006,268000,268,More than median
66,6858,6,4,1915,1950,806,806,0,841,806,0,1647,1,0,1,1,4,1,6,0,1920,1,216,1,0,66,136,0,0,0,2010,128000,128,Less than median
77,11198,9,5,2005,2007,1122,1122,1,1134,1370,0,2504,0,0,2,1,4,1,11,1,2005,3,656,1,144,39,0,0,0,0,2008,325000,325,More than median
70,10171,7,5,2004,2004,1515,1517,1,1535,0,0,1535,0,0,2,0,3,1,7,0,2004,2,532,1,0,0,0,0,0,0,2010,214000,214,More than median
79,12327,8,8,1983,2009,55,1496,1,1496,636,0,2132,1,0,1,1,1,1,5,1,1983,2,612,1,349,40,0,0,0,0,2009,316600,316.6,More than median
-1,7032,5,5,1979,1979,0,943,1,943,0,0,943,1,0,1,0,2,1,4,2,1979,2,600,1,42,0,0,0,0,0,2006,135960,135.96,Less than median
74,13101,5,5,1965,1965,1497,1728,1,1728,0,0,1728,0,0,2,0,6,2,10,0,1987,2,576,1,0,0,0,0,0,0,2008,142600,142.6,Less than median
60,7332,6,6,1959,1959,450,864,1,864,0,0,864,1,0,1,0,2,1,4,0,1959,1,288,1,168,0,0,0,0,0,2006,120000,120,Less than median
83,13159,7,5,2009,2009,846,846,1,846,846,0,1692,0,0,2,1,3,1,6,0,2009,2,650,1,208,114,0,0,0,0,2009,224500,224.5,More than median
76,9967,7,5,2000,2000,384,384,1,774,656,0,1430,0,0,2,1,3,1,8,1,2000,2,400,1,100,0,0,0,0,0,2007,170000,170,More than median
70,10500,5,7,1971,2005,23,372,1,576,533,0,1109,0,1,1,0,3,1,5,0,1971,1,288,1,35,0,0,0,0,0,2007,139000,139,Less than median
80,8480,5,5,1947,1950,390,832,1,832,384,0,1216,0,0,1,0,2,1,6,0,1947,1,336,1,158,0,102,0,0,0,2008,118500,118.5,Less than median
52,6292,7,7,1928,1950,861,861,1,877,600,0,1477,0,1,2,0,3,1,6,1,1928,1,216,1,0,50,0,0,0,0,2009,145000,145,Less than median
96,11777,5,6,1966,1966,285,1164,1,1320,0,0,1320,1,0,1,0,3,1,6,2,1966,2,564,1,160,68,240,0,0,0,2006,164500,164.5,More than median
34,3604,7,5,2007,2007,689,689,1,703,689,0,1392,0,0,2,0,2,1,5,0,2007,2,540,1,0,102,0,0,0,0,2008,146000,146,Less than median
81,12150,5,5,1954,1954,1050,1050,0,1050,745,0,1795,0,0,2,0,4,1,7,0,1954,1,352,1,0,0,0,0,0,0,2008,131500,131.5,Less than median
-1,14585,6,6,1960,1987,331,1144,1,1429,0,0,1429,0,1,1,0,3,1,7,2,1960,2,572,1,216,110,0,0,0,0,2007,181900,181.9,More than median
98,12704,8,5,2008,2009,2042,2042,1,2042,0,0,2042,0,0,2,1,3,1,8,1,2009,3,1390,1,0,90,0,0,0,0,2009,253293,253.29,More than median
81,11841,6,5,1990,1990,0,816,1,816,0,0,816,1,0,1,0,3,1,5,0,0,0,0,1,0,32,0,0,0,0,2007,118500,118.5,Less than median
75,13500,10,9,1893,2000,1237,1237,1,1521,1254,0,2775,0,0,3,1,3,1,9,1,1988,2,880,1,105,502,0,0,0,0,2008,325000,325,More than median
51,6120,4,7,1935,1995,884,884,1,989,584,0,1573,0,0,1,0,3,1,6,0,1935,1,240,1,0,0,54,0,120,0,2009,133000,133,Less than median
88,11443,8,5,2005,2006,408,1868,1,2028,0,0,2028,1,0,2,0,2,1,7,2,2005,3,880,1,326,66,0,0,0,0,2006,369900,369.9,More than median
55,10267,6,7,1918,2000,0,816,1,838,0,0,838,1,0,1,0,2,1,5,0,1961,1,275,0,0,0,112,0,0,0,2008,130000,130,Less than median
74,8740,5,6,1982,1982,168,840,1,860,0,0,860,1,0,1,0,2,1,4,0,1996,2,528,1,0,0,0,0,0,0,2009,137000,137,Less than median
65,25095,5,8,1968,2003,113,1437,1,1473,0,0,1473,2,0,1,0,1,1,5,2,1968,1,452,1,0,48,0,0,60,0,2009,143000,143,Less than median
50,9100,5,6,1930,1960,742,742,1,779,0,156,935,0,0,1,0,2,1,4,0,1988,1,308,1,0,0,0,0,0,0,2008,79500,79.5,Less than median
64,8320,7,5,2004,2004,280,770,1,770,812,0,1582,0,0,2,1,3,1,6,0,2004,2,520,1,0,45,0,0,0,0,2008,185900,185.9,More than median
97,13478,10,5,2008,2008,384,1722,1,1728,568,0,2296,1,0,2,1,3,1,10,1,2008,3,842,1,382,274,0,0,0,0,2009,451950,451.95,More than median
60,6600,5,8,1982,2003,0,816,1,816,0,0,816,1,0,1,0,2,1,4,0,1985,2,816,1,0,0,0,0,0,0,2008,138000,138,Less than median
-1,4435,6,5,2003,2003,163,848,1,848,0,0,848,1,0,1,0,1,1,4,0,2003,2,420,1,140,0,0,0,0,0,2009,140000,140,Less than median
88,7990,5,6,1975,1975,924,924,1,924,0,0,924,0,0,1,0,3,1,5,0,1981,1,280,1,0,0,0,0,0,0,2008,110000,110,Less than median
69,11302,8,5,2005,2006,392,1814,1,1826,0,0,1826,1,0,2,0,3,1,7,1,2005,3,758,1,180,75,0,0,120,0,2006,319000,319,More than median
60,3600,6,7,1910,1993,684,684,0,684,684,0,1368,0,0,1,0,3,1,7,0,1930,1,216,0,0,158,0,0,0,0,2006,114504,114.5,Less than median
53,3922,7,5,2006,2007,1258,1258,1,1402,0,0,1402,0,2,0,2,2,1,7,1,2006,3,648,1,120,16,0,0,0,0,2007,194201,194.2,More than median
80,12984,5,6,1977,1977,0,1430,1,1647,0,0,1647,1,0,2,0,3,1,7,1,1977,2,621,1,0,0,0,0,0,0,2006,217500,217.5,More than median
24,1950,6,6,1980,1980,23,716,1,716,840,0,1556,1,0,2,1,3,1,6,1,1980,2,452,1,161,0,0,0,0,0,2008,151000,151,Less than median
74,10927,8,5,2005,2005,512,1058,1,1058,846,0,1904,1,0,2,1,3,1,8,1,2003,2,736,1,179,60,0,0,0,0,2006,275000,275,More than median
50,9000,6,6,1937,1950,780,780,1,780,595,0,1375,0,0,1,1,3,1,6,1,1979,1,544,1,0,162,0,0,126,0,2007,141000,141,Less than median
80,10041,8,5,1992,1992,119,908,1,927,988,0,1915,1,0,2,1,3,1,8,1,1992,2,506,1,120,150,0,0,0,0,2006,220000,220,More than median
30,3182,7,5,2004,2005,600,600,1,600,600,0,1200,0,0,2,1,2,1,4,0,2004,2,480,1,0,172,0,0,0,0,2010,151000,151,Less than median
88,12803,7,5,2002,2002,572,1494,1,1494,0,0,1494,1,0,2,0,3,1,6,1,2002,2,530,1,192,36,0,0,0,0,2008,221000,221,More than median
85,13600,7,6,1965,1990,314,768,1,1186,800,0,1986,0,0,2,1,3,1,7,3,1965,2,486,1,0,42,0,0,189,0,2009,205000,205,More than median
82,12464,5,5,1996,1996,308,1040,1,1040,0,0,1040,1,0,1,0,3,1,6,0,2000,2,576,1,168,0,0,0,0,0,2009,152000,152,Less than median
78,7800,5,8,1948,2002,293,896,1,1112,896,0,2008,1,0,3,0,3,1,8,0,1948,1,230,1,103,0,0,0,0,0,2006,225000,225,More than median
78,12168,8,6,1934,1998,537,965,1,1940,1254,0,3194,0,0,2,1,4,1,10,2,1934,2,380,1,0,0,0,0,0,0,2007,359100,359.1,More than median
61,7943,4,5,1961,1961,126,1029,1,1029,0,0,1029,1,0,1,0,3,1,5,0,1961,1,261,1,64,0,39,0,0,0,2007,118500,118.5,Less than median
-1,11050,9,5,2000,2000,536,1440,1,1476,677,0,2153,1,0,2,1,3,1,8,2,2000,3,736,1,253,142,0,0,0,0,2009,313000,313,More than median
-1,10395,6,6,1978,1978,427,1032,1,1032,0,0,1032,0,1,2,0,3,1,6,1,1978,2,564,1,0,0,0,0,0,0,2007,148000,148,Less than median
-1,11885,8,5,2001,2001,309,1299,1,1299,573,0,1872,1,0,2,1,3,1,7,1,2001,2,531,1,160,122,0,0,0,0,2009,261500,261.5,More than median
70,8402,5,5,2007,2007,914,1120,1,1120,0,0,1120,0,0,1,0,3,1,6,0,0,0,0,1,0,30,0,0,0,0,2007,147000,147,Less than median
21,1491,4,6,1972,1972,0,630,1,630,0,0,630,1,0,1,0,1,1,3,0,0,0,0,1,96,24,0,0,0,0,2010,75500,75.5,Less than median
80,8800,6,7,1963,1963,173,936,1,1054,0,0,1054,1,0,1,0,3,1,6,0,1963,2,480,1,120,0,0,0,0,0,2010,137500,137.5,Less than median
-1,7861,6,5,2002,2003,326,783,1,807,702,0,1509,1,0,2,1,3,1,7,1,2002,2,393,1,100,75,0,0,0,0,2006,183200,183.2,More than median
59,7227,6,6,1954,1954,832,832,1,832,0,0,832,0,0,1,0,2,1,4,0,1962,2,528,1,0,0,0,0,0,0,2008,105500,105.5,Less than median
90,11694,9,5,2007,2007,1774,1822,1,1828,0,0,1828,0,0,2,0,3,1,9,1,2007,3,774,1,0,108,0,0,260,0,2007,314813,314.81,More than median
85,12244,8,5,2003,2003,611,1482,1,1482,780,0,2262,1,0,2,1,4,1,10,2,2003,3,749,1,168,0,0,0,0,0,2008,305000,305,More than median
45,8248,3,3,1914,1950,823,864,0,864,0,0,864,1,0,1,0,2,1,5,0,0,0,0,0,0,0,100,0,0,0,2008,67000,67,Less than median
90,10800,6,7,1974,1997,384,1522,1,1548,1066,0,2614,0,0,2,1,4,1,9,1,1974,2,624,1,38,243,0,0,0,0,2008,240000,240,More than median
71,7064,5,6,1977,1977,420,980,1,980,0,0,980,0,0,1,0,3,1,6,0,1986,2,484,1,192,0,0,0,0,0,2009,135000,135,Less than median
-1,2117,6,5,2000,2000,336,756,1,756,756,0,1512,0,0,2,1,2,1,4,1,2000,2,440,1,0,32,0,0,0,0,2007,168500,168.5,More than median
80,10400,6,5,1972,1972,485,732,1,1012,778,0,1790,1,0,1,2,4,1,8,1,1972,2,484,1,148,0,0,0,147,0,2006,165150,165.15,More than median
87,10000,6,6,1962,1962,1116,1116,1,1116,0,0,1116,0,0,1,1,3,1,5,0,1962,2,440,1,0,0,0,0,385,0,2010,160000,160,Less than median
-1,12342,5,5,1960,1978,978,978,1,1422,0,0,1422,0,0,1,0,3,1,6,1,1960,1,286,1,0,0,36,0,0,0,2007,139900,139.9,Less than median
80,9600,6,6,1955,1972,350,1156,1,1520,0,0,1520,1,0,1,0,3,1,7,2,1955,1,364,1,0,0,189,0,0,0,2010,153000,153,Less than median
70,11606,5,5,1969,1969,390,1040,1,1040,1040,0,2080,0,1,1,2,5,1,9,2,1969,2,504,1,335,0,0,0,0,0,2007,135000,135,Less than median
82,9020,6,5,1964,1964,288,1248,1,1350,0,0,1350,1,0,1,1,3,1,6,0,1964,2,520,1,176,0,0,0,0,0,2008,168500,168.5,More than median
50,9000,5,6,1880,1991,636,636,1,1089,661,0,1750,0,0,1,0,3,1,8,0,1937,1,240,0,0,0,293,0,0,0,2006,124000,124,Less than median
34,4590,8,5,2006,2006,1530,1554,1,1554,0,0,1554,0,0,2,0,2,1,6,1,2006,2,627,1,156,73,0,0,0,0,2007,209500,209.5,More than median
85,11900,7,5,1977,1977,564,1386,1,1411,0,0,1411,0,0,2,0,3,1,6,1,1977,2,544,1,192,0,0,0,0,0,2009,82500,82.5,Less than median
80,9250,5,7,1954,2005,108,1056,1,1056,0,0,1056,0,1,1,0,3,1,6,0,1954,1,260,1,390,0,0,0,0,0,2007,139400,139.4,Less than median
64,6979,6,5,1980,1980,0,1056,1,1056,0,0,1056,2,0,0,0,0,2,4,0,1980,2,576,1,264,56,0,0,0,0,2010,144000,144,Less than median
60,10896,6,7,1914,1995,1184,1440,1,1440,1440,515,3395,0,0,2,0,8,2,14,0,0,0,0,0,0,110,0,0,0,0,2007,200000,200,More than median
51,6120,2,3,1936,1950,264,264,0,800,0,0,800,0,0,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2009,60000,60,Less than median
50,6000,5,4,1954,1954,811,811,1,811,576,0,1387,0,0,2,0,3,2,7,0,1954,1,256,1,0,0,0,0,0,0,2009,93000,93,Less than median
67,8777,5,7,1910,1950,796,796,1,796,0,0,796,0,0,1,0,2,1,4,0,0,0,0,1,328,0,164,0,0,0,2008,85000,85,Less than median
53,3982,8,5,2006,2006,366,1520,1,1567,0,0,1567,1,0,2,0,1,1,7,1,2006,3,648,1,312,0,0,0,0,0,2006,264561,264.56,More than median
62,12677,8,5,2003,2004,300,1518,1,1518,0,0,1518,0,0,1,1,1,1,6,1,2003,2,588,1,185,140,0,0,0,0,2008,274000,274,More than median
-1,7050,7,5,2001,2001,319,1057,1,1057,872,0,1929,1,0,2,1,3,1,7,1,2001,2,650,1,0,235,0,0,0,0,2007,226000,226,More than median
75,13860,8,7,1972,1995,542,1952,1,2000,704,0,2704,1,0,2,1,4,1,9,3,1972,2,538,1,269,111,0,0,0,0,2009,345000,345,More than median
80,10793,5,5,1969,1969,0,780,1,780,840,0,1620,0,0,2,1,4,1,7,0,1969,2,462,1,208,0,0,0,0,0,2007,152000,152,Less than median
85,9187,9,5,2009,2009,645,1766,1,1766,0,0,1766,1,0,2,1,2,1,7,1,2009,3,478,1,195,130,0,0,0,0,2009,370878,370.88,More than median
-1,10530,6,5,1971,1971,664,981,1,981,0,0,981,1,0,1,1,3,1,5,0,1979,2,576,1,0,312,40,0,0,0,2007,143250,143.25,Less than median
60,7200,5,5,1950,1950,0,0,1,1048,0,0,1048,0,0,1,0,3,1,7,0,1950,2,420,1,0,27,0,0,0,0,2008,98300,98.3,Less than median
85,10452,6,5,1953,1953,594,1094,1,1094,0,0,1094,0,0,1,0,3,1,5,2,1953,2,495,1,0,0,0,0,287,0,2008,155000,155,Less than median
70,7700,6,5,1966,1966,756,756,1,1051,788,0,1839,0,0,1,1,4,1,7,1,1966,2,442,1,0,124,216,0,0,0,2010,155000,155,Less than median
21,1936,4,6,1970,1970,0,630,1,630,0,0,630,1,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2007,84500,84.5,Less than median
65,8125,7,6,2007,2007,813,813,1,822,843,0,1665,0,0,2,1,3,1,7,0,2007,2,562,1,0,0,0,0,0,0,2008,205950,205.95,More than median
60,9084,4,5,1940,1950,755,755,1,755,755,0,1510,1,0,1,0,4,1,7,1,1940,1,296,1,120,0,0,0,0,0,2009,108000,108,Less than median
70,8750,7,5,1996,1996,880,880,1,909,807,0,1716,0,0,2,1,2,1,7,1,1996,2,512,1,0,120,0,0,0,0,2009,191000,191,More than median
60,10320,6,7,1906,1995,756,756,1,756,713,0,1469,0,0,1,0,3,1,7,0,1906,1,216,1,57,0,239,0,0,0,2008,135000,135,Less than median
91,10437,8,6,1995,1995,413,2109,1,2113,0,0,2113,1,0,2,1,2,1,7,1,1995,3,839,1,236,46,0,0,0,0,2008,350000,350,More than median
21,1680,6,5,1971,1971,525,525,1,525,567,0,1092,0,0,1,1,3,1,6,0,1971,1,264,1,0,0,0,0,0,0,2010,88000,88,Less than median
72,10007,5,7,1959,2006,247,1053,1,1053,0,0,1053,1,0,1,1,3,1,5,0,1959,1,312,1,0,0,0,0,0,0,2008,145500,145.5,Less than median
60,7200,7,6,1931,2000,776,776,1,851,651,0,1502,0,0,1,1,3,1,6,1,1931,1,270,1,0,0,112,0,0,0,2008,149000,149,Less than median
78,17503,6,5,1948,1950,912,912,1,912,546,0,1458,0,1,1,0,3,1,6,1,1948,1,330,1,192,0,0,0,0,0,2010,97500,97.5,Less than median
75,9937,5,7,1964,1999,849,1486,1,1486,0,0,1486,1,0,1,0,3,1,7,0,1968,2,480,1,0,0,0,0,0,0,2009,167000,167,More than median
-1,12384,7,7,1976,1976,793,793,1,1142,793,0,1935,0,0,2,1,3,1,7,1,1976,2,550,1,0,113,252,0,0,0,2007,197900,197.9,More than median
52,46589,8,7,1994,2005,88,1629,1,1686,762,0,2448,1,0,2,1,4,1,8,1,1994,3,711,1,517,76,0,0,0,0,2009,402000,402,More than median
120,13560,6,3,1968,1968,1392,1392,1,1392,0,0,1392,1,0,1,0,2,1,5,2,1968,2,576,1,0,0,240,0,0,0,2009,110000,110,Less than median
90,10012,4,5,1972,1972,38,1138,1,1181,0,0,1181,1,0,2,0,3,1,6,0,1974,2,588,1,0,0,180,0,0,0,2008,137500,137.5,Less than median
49,20896,8,5,2005,2006,356,2077,1,2097,0,0,2097,1,0,1,1,1,1,8,1,2005,3,1134,1,192,267,0,0,0,0,2006,423000,423,More than median
106,11194,8,5,2000,2000,1406,1406,1,1454,482,0,1936,0,0,2,1,3,1,7,1,2000,2,504,1,188,124,0,0,0,0,2006,230500,230.5,More than median
-1,18450,6,5,1965,1979,111,1021,1,1465,915,0,2380,0,0,2,1,3,1,7,1,1965,2,596,1,0,265,0,0,0,0,2007,129000,129,Less than median
65,8125,6,5,1994,1998,270,1408,1,1679,0,0,1679,1,0,2,0,3,1,7,1,1994,2,575,1,224,42,0,0,0,0,2008,193500,193.5,More than median
-1,14175,5,6,1956,1987,200,1188,1,1437,0,0,1437,1,0,1,1,3,1,6,1,1999,2,576,1,304,0,0,0,0,0,2006,168000,168,More than median
80,11600,4,5,1922,1950,700,700,1,1180,0,0,1180,0,0,1,0,2,1,5,1,1922,1,252,1,0,0,67,0,0,0,2006,137500,137.5,Less than median
64,8633,6,5,2005,2005,545,738,1,738,738,0,1476,1,0,2,1,3,1,7,0,2005,2,540,1,100,35,0,0,0,0,2009,173500,173.5,More than median
54,6629,6,6,1925,1950,121,672,0,697,672,0,1369,1,0,2,0,3,1,6,0,1930,1,300,1,147,0,0,0,0,0,2009,103600,103.6,Less than median
-1,11250,6,6,1977,1977,441,1208,1,1208,0,0,1208,1,0,1,1,3,1,6,1,1977,2,546,1,198,42,0,0,0,0,2006,165000,165,More than median
110,14442,6,7,1957,2004,291,1477,1,1839,0,0,1839,1,0,2,0,3,1,7,2,1957,2,416,1,0,87,0,0,200,0,2007,257500,257.5,More than median
80,9200,6,6,1965,1965,244,1136,1,1136,0,0,1136,1,0,1,0,3,1,5,1,1965,1,384,1,426,0,0,0,0,0,2008,140000,140,Less than median
24,2289,6,6,1978,1978,544,855,1,855,586,0,1441,0,0,2,1,3,1,7,1,1978,2,440,1,28,0,0,0,0,0,2009,148500,148.5,Less than median
60,9600,4,2,1900,1950,1095,1095,0,1095,679,0,1774,1,0,2,0,4,2,8,0,1920,3,779,0,0,0,90,0,0,0,2006,87000,87,Less than median
52,9022,5,8,1924,2006,768,768,1,792,0,0,792,0,0,1,0,2,1,5,0,1924,1,240,0,316,0,120,0,0,0,2009,109500,109.5,Less than median
80,11844,8,5,2008,2008,2046,2046,1,2046,0,0,2046,0,0,2,1,3,1,7,1,2008,3,834,1,322,82,0,0,0,0,2009,372500,372.5,More than median
-1,9945,5,5,1961,1961,161,988,1,988,0,0,988,1,0,1,0,3,1,5,0,1963,2,572,1,0,0,0,0,0,0,2007,128500,128.5,Less than median
50,8012,6,5,1980,1980,261,923,1,923,0,0,923,0,0,2,0,2,1,5,1,1980,1,264,1,80,0,0,0,0,0,2010,143000,143,Less than median
55,4500,5,5,1932,2000,611,793,1,848,672,0,1520,0,0,1,0,3,1,6,0,1968,1,281,1,0,0,56,0,0,0,2009,159434,159.43,Less than median
-1,2887,6,5,1996,1997,288,1291,1,1291,0,0,1291,1,0,1,0,2,1,6,1,1996,2,431,1,307,0,0,0,0,0,2008,173000,173,More than median
90,11248,9,5,2002,2002,567,1626,1,1668,0,0,1668,1,0,2,0,3,1,7,1,2002,3,702,1,257,45,0,0,0,0,2007,285000,285,More than median
58,16770,7,5,1998,1998,1195,1195,1,1195,644,0,1839,0,0,2,1,4,1,7,0,1998,2,486,1,0,81,0,0,0,0,2010,221000,221,More than median
-1,5062,7,5,1984,1984,180,1190,1,1190,900,0,2090,1,0,2,0,3,1,6,1,1984,2,577,1,219,0,0,0,0,0,2007,207500,207.5,More than median
84,10207,7,6,2007,2007,874,874,1,874,887,0,1761,0,0,3,0,3,1,7,0,2007,2,578,1,144,105,0,0,0,0,2007,227875,227.88,More than median
-1,5105,7,5,2004,2004,312,551,1,551,551,0,1102,0,0,2,1,2,1,4,0,2004,2,480,1,0,60,0,0,0,0,2007,148800,148.8,Less than median
60,8089,8,6,2007,2007,474,1419,1,1419,0,0,1419,1,0,2,0,2,1,7,1,2007,2,567,1,140,0,0,0,0,0,2007,392000,392,More than median
61,7577,6,5,2005,2006,1342,1362,1,1362,0,0,1362,0,0,2,0,2,1,6,1,2005,2,460,1,192,28,0,0,0,0,2007,194700,194.7,More than median
-1,4426,6,5,2004,2004,151,848,1,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,1,149,0,0,0,0,0,2008,141000,141,Less than median
104,21535,10,6,1994,1995,989,2444,1,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994,3,832,1,382,50,0,0,0,0,2007,755000,755,More than median
42,26178,7,5,1989,1990,245,1210,1,1238,1281,0,2519,1,0,2,1,4,1,9,2,1989,2,628,1,320,27,0,0,0,0,2006,335000,335,More than median
60,5400,5,6,1921,1968,1073,1073,1,1073,0,0,1073,0,0,1,0,2,1,4,0,1968,1,326,1,0,0,112,0,0,0,2006,108480,108.48,Less than median
51,6120,5,6,1936,1950,927,927,1,1067,472,0,1539,0,0,1,1,3,1,5,0,1995,2,576,1,112,0,0,0,0,0,2009,141500,141.5,Less than median
54,13811,6,6,1987,1987,92,1112,1,1137,0,0,1137,1,0,2,0,2,1,5,1,1987,2,551,1,125,0,0,0,0,0,2006,176000,176,More than median
50,6000,5,7,1921,1950,0,616,1,616,0,0,616,0,0,1,0,2,1,4,0,1921,1,205,1,0,0,129,0,0,0,2006,89000,89,Less than median
57,6420,5,7,1952,1952,219,980,1,1148,0,0,1148,0,1,1,0,2,1,6,0,1952,1,308,1,0,0,0,0,0,0,2006,123500,123.5,Less than median
65,8450,5,8,1965,2009,224,894,1,894,0,0,894,1,0,1,0,3,1,5,1,1973,1,336,1,416,144,0,0,0,0,2010,138500,138.5,Less than median
